;Kabupaten Bintan;5;Teluk Sebong;20;Sebong Pereh;Waspada
;Kabupaten Bintan;;Teluk Sebong;21;Ekang Anculai;Siaga
;Kabupaten Bintan;;Teluk Sebong;22;Sri Bintan;Bahaya
;Kabupaten Bintan;;Teluk Sebong;23;Pengudang;Bahaya
;Kabupaten Bintan;;Teluk Sebong;24;Sebong Lagoi;Bahaya
;Kabupaten Bintan;;Teluk Sebong;25;Berakit;Bahaya
;Kabupaten Bintan;;Teluk Sebong;26;Kota Baru;Waspada
;Kabupaten Bintan;;Bintan Pesisir;36;Air Glubi;Aman
;Kabupaten Bintan;;Bintan Pesisir;38;DesaNumbing;Siaga
;Kabupaten Bintan;;Tambelan;49;Pulau Mentebug;Aman
2;Kabupaten Anambas;1;Siantan;52;Tarempa;Waspada
;Kabupaten Anambas;;Siantan;53;Tarempa Barat;Waspada
;Kabupaten Anambas;;Siantan;54;Tarempa Selatan;Waspada
;Kabupaten Anambas;;Siantan;55;Tarempa Timur;Siaga
;Kabupaten Anambas;;Siantan;56;Pesisir Timur;Siaga
;Kabupaten Anambas;;Siantan;57;Tarempa Barat Daya;Siaga
;Kabupaten Anambas;;Siantan;58;Sri Tanjung;Siaga
;Kabupaten Anambas;2;Siantan Timur;59;Munjan;Aman
;Kabupaten Anambas;;Siantan Timur;60;Batu Belah;Aman
;Kabupaten Anambas;;Siantan Timur;61;Nyamuk;Aman
;Kabupaten Anambas;;Siantan Timur;62;Temburun;Aman
;Kabupaten Anambas;;Siantan Timur;63;Serat;Aman
;Kabupaten Anambas;;Siantan Timur;64;Air Putih;Aman
;Kabupaten Anambas;3;Siantan Tengah;65;Air Asuk;Aman
;Kabupaten Anambas;;Siantan Tengah;66;Teluk Siantan;Aman
;Kabupaten Anambas;;Siantan Tengah;67;Air Sena;Aman
;Kabupaten Anambas;;Siantan Tengah;68;Lidi;Aman
;Kabupaten Anambas;;Siantan Tengah;69;Liuk;Aman
;Kabupaten Anambas;;Siantan Tengah;70;Teluk Sunting;Aman
;Kabupaten Anambas;4;Siantan Selatan;71;Kiabu;Aman
