Sigi,Dolo,Kabobona,Aman
Sigi,Dolo,Karawana,Siaga
Sigi,Dolo,Kotapulu,Aman
Sigi,Dolo,Kotarindau,Siaga
Sigi,Dolo,Lagaleso,Siaga
Sigi,Dolo,Maku,Siaga
Sigi,Dolo,Potoya,Siaga
Sigi,Dolo,Soulowe,Waspada
Sigi,Dolo,Tulo,Aman
Sigi,Dolo,Waturalele,Aman
Sigi,Dolo Barat,Balamoa,Aman
Sigi,Dolo Barat,Balaroa Pewenu,Aman
Sigi,Dolo Barat,Balumpewa,Aman
Sigi,Dolo Barat,Bobo,Aman
Sigi,Dolo Barat,Kaleke,Siaga
Sigi,Dolo Barat,Kaluku Tinggu,Aman
Sigi,Dolo Barat,Luku,Aman
Sigi,Dolo Barat,Mantikole,Aman
Sigi,Dolo Barat,Pesaku,Aman
Sigi,Dolo Barat,Pewunu,Aman
Sigi,Dolo Barat,Rarampadende,Aman
Sigi,Dolo Barat,Sibonu,Aman
Sigi,Dolo selatan,Bangga,Aman
Sigi,Dolo selatan,Ballongga,Aman
Sigi,Dolo selatan,Baluase,Aman
Sigi,Dolo selatan,Bulubete,Aman
Sigi,Dolo selatan,Jono,Aman
Sigi,Dolo selatan,Poi,Aman
Sigi,Dolo selatan,Pulu,Aman
Sigi,Dolo selatan,Ramba,Aman
Sigi,Dolo selatan,Rsambo,Aman
Sigi,Dolo selatan,Walatana,Aman
Sigi,Dolo selatan,Wisolo,Aman
Sigi,Dolo selatan,Rogo,Aman
Sigi,Gumbasa,Kalawara,Aman
Sigi,Gumbasa,Omu,Aman
Sigi,Gumbasa,Pakuli,Aman
Sigi,Gumbasa,Pandere,Aman
Sigi,Gumbasa,Saluki,Aman
Sigi,Gumbasa,Simoro,Aman
Sigi,Gumbasa,Tuva,Aman
Sigi,Kinovaro,Balane,Aman
Sigi,Kinovaro,Bolobia,Aman
Sigi,Kinovaro,Daenggune,Aman
Sigi,Kinovaro,Doda,Siaga
Sigi,Kinovaro,Kalora,Siaga
Sigi,Kinovaro,Kanuna,Aman
Sigi,Kinovaro,Kayumpia,Aman
Sigi,Kinovaro,Porame,Aman
Sigi,Kinovaro,Rondingo,Aman
Sigi,Kinovaro,Uwemanje,Aman
Sigi,Kulawi,Banggaiba,Aman
Sigi,Kulawi,Boladangko,Aman
Sigi,Kulawi,Bolapupu,Aman
Sigi,Kulawi,Lonca,Aman
Sigi,Kulawi,Marena,Aman
Sigi,Kulawi,Mataue,Aman
Sigi,Kulawi,Namo,Aman
Sigi,Kulawi,Paleora Makuhi,Aman
Sigi,Kulawi,Rantewulu,Aman
Sigi,Kulawi,Salua,Aman
Sigi,Kulawi,Siwongi,Aman
Sigi,Kulawi,Sungku,Aman
Sigi,Kulawi,Tangkulowi,Aman
Sigi,Kulawi,Toro,Aman
Sigi,Kulawi,Towulu,Aman
Sigi,Kulawi,Winatu,Aman
Sigi,Kulawi Selatan,Gimpu,Aman
Sigi,Kulawi Selatan,Lawua,Aman
Sigi,Kulawi Selatan,Lampelero,Aman
Sigi,Kulawi Selatan,Moa,Aman
Sigi,Kulawi Selatan,O'o Parese,Aman
Sigi,Kulawi Selatan,Palamaki,Aman
Sigi,Kulawi Selatan,Pilimakujawa,Aman
Sigi,Kulawi Selatan,Salutome,Aman
Sigi,Kulawi Selatan,Tompi Bugis,Aman
Sigi,Kulawi Selatan,Tomua,Aman
Sigi,Kulawi Selatan,Wangka,Aman
Sigi,Kulawi Selatan,Watikilo,Aman
Sigi,Lindu,Anca,Aman
Sigi,Lindu,Langko,Aman
Sigi,Lindu,Olu,Aman
Sigi,Lindu,Puroo,Aman
Sigi,Lindu,Tomado,Aman
Sigi,Marawola,Baliase,Siaga
Sigi,Marawola,Beka,Siaga
Sigi,Marawola,Binangga,Aman
Sigi,Marawola,Bomba,Aman
Sigi,Marawola,Boyabaliase,Siaga
Sigi,Marawola,Lebanu,Aman
Sigi,Marawola,Padende,Aman
Sigi,Marawola,Sibedi,Siaga
Sigi,Marawola,Sunju,Aman
Sigi,Marawola,Tinggede,Bahaya
Sigi,Marawola,Tinggede Selatan,Waspada
Sigi,Marawola Barat,Dombu,Aman
Sigi,Marawola Barat,Lemosiranindi,Aman
Sigi,Marawola Barat,Lewara,Aman
Sigi,Marawola Barat,Matantimali,Aman
Sigi,Marawola Barat,Panasibaja,Aman
Sigi,Marawola Barat,Ongulero,Aman
Sigi,Marawola Barat,Soi,Aman
Sigi,Marawola Barat,Taipanggabe,Aman
Sigi,Marawola Barat,Wawujai,Aman
Sigi,Marawola Barat,Wayu,Aman
Sigi,Marawola Barat,Wiapore,Aman
Sigi,Marawola Barat,Wugaga,Aman
Sigi,Nokilalaki,Bulili,Aman
Sigi,Nokilalaki,Kadidia,Aman
Sigi,Nokilalaki,Kamarora A,Aman
Sigi,Nokilalaki,Kamarora B,Aman
Sigi,Nokilalaki,Sopu,Aman
Sigi,Palolo,Ampera,Aman
